content,sentiment,date
e comunque occhio che  green pass per i bar  fa presto a diventare  green pass per votare   già ai positivi è stato tolto il diritto di voto la volta scorsa e immagino lo sarà anche questa  occhio,0,07-13-2021
passaporto vaccinale sì  passaporto vaccinale no        covid  passaportovaccinale  greenpass  canada,0,07-15-2021
mentre    i non vaccinati clandestini    quale green pass dovranno presentare      nessuno      dunque malavita   spaccio    ruberie  uccisioni    aumenteranno    ,0,07-14-2021
il green pass per andare al ristorante pazienza me ne farò una ragione ,0,07-13-2021
per me va bene il  greenpass nei ristoranti e luoghi pubblici  ma prima di metterla in atto si deve dare la possibilità a tutti di fare il vaccino   e a me a  mese e mezzo dalla pre prenotazione  nessuno mi ha chiamato per fare il vaccino ,1,07-14-2021
 greenpass per entrare in  bar  ristoranti  palestre etc etc   però le  prostitute possono esercitare tranquillamente  ,0,07-15-2021
mettete il greenpass anche per respirare così vediamo se ste teste di cazzo non si vaccinano ,1,07-14-2021
  il  greenpass solo per te mi sembra discriminatorio    io non discrimino  sei tu che non vuoi far parte della civiltà ,0,07-14-2021
i ristoratori che vogliono il  greenpass spero falliscano  un conto è obbedire alle leggi perché obbligati  un conto è aderire entusiasti a questa folle ideologia   agorarai,-1,07-15-2021
apri la tv ed è un trionfo riguardo il green pass ovunque  sembrava che non aspettassero altro  per indurre alla vaccinazione  in realtà ancora in francia è nulla di certo  ma loro vogliono procedere spediti nel rovinare le poche vacanze  alla gente arma a doppio taglio  perché,0,07-14-2021
green pass non valido  ragazzi bloccati a malta  come mai non mi meraviglio   il  greenpass è una buffonata assolutamente inutile  ,-1,07-07-2021
ma il  greenpass  oltre che per partecipare alla vita pubblica  sarà richiesto anche agli insegnanti ed ai troppi del mondo della scuola che si atteggiano a  novax ,0,07-15-2021
vogliono il green pass mi dispiace per i ristoratori invito gli amici a casa mia per i coglioni di loro non mi vaccino certo per soddisfare le capre dalle corna non visibili,-1,07-15-2021
la germania e il québec hanno detto no all obbligo vaccinale   in quasi tutti gli stati usa il green pass è vietato per legge   macron è un presidente in caduta libera che non va preso ad esempio    noobbligovaccinale,-1,07-13-2021
effetto green pass caro campeggio resort     per pagare il saldo ho bisogno che mi dichiariate per iscritto che se il governo adotterà il green pass  mi restituirete il denaro  altrimenti  chiedo fin da ora  la restituzione dell acconto ,-1,07-15-2021
ci hanno privato della vita naturale  dei progetti normali  lavoro  vacanze  viaggi    tutto è focalizzato su questa farsa criminale legata ai  vaccini alla pseudo pandemia  a combattere le menzogne di questo regime pensate un attimo come era diverso solo  anni fa no  greenpass,-1,07-15-2021
tutti che gridano alla violazione della costituzione per evitare l obbligatorietà del  greenpass in particolari situazioni lo sanno che da alcuni anni ormai esistono una decina di vaccini obbligatori  non vedo perché questo vi scandalizzerebbe così tanto,0,07-14-2021
 quella di utilizzare il green pass per vari tipi di eventi  così come in francia  potrebbe essere una soluzione per una spinta  poi per chi non avrà il vaccino c è anche il tampone  bisogna comunque rispettare la costituzione    ,1,07-13-2021
oggi  luglio in francia  grecia e croazia o hai il green pass o non vai  o ti sottoponi a controlli in loco  sembrerebbe che invece ciò non valga per germania ed austria  francia e grecia  si andava con la sola carta d identità già  anni fa   ,0,07-02-2021
a che serve il  greenpass se per partecipare c è bisogno di  tampone negativo    dissonanze  covid ,0,07-14-2021
e niente gira che ti rigira sto green pass sa da fare   tolto  e  stasera chi in modo soft chi aiutato dal fiasco  pasquino  tutti d accordo     staseraitalia   nogreenpass,0,07-15-2021
il  greenpass è un successo ,1,07-15-2021
fuori di melone   bassetti   tutti i medici sono favorevoli al  greenpass   io medico sono contrarissimo     lariachetira,-1,07-14-2021
sto coglione  vedi in fondo  dice che bisognerebbe eliminare la quarantena per chi proviene da un paese a rischio ma ha il green pass  quindi può tranquillamente vagare per il mondo col rischio di trasmettere il covid  tanto ha il  passaporto   ,0,07-14-2021
ci vuole un utilizzo proporzionato del green pass  magari serve una legge  grazie al cielo c è chi ci protegge  ,0,07-05-2021
é abbastanza ridicolo  il  greenpass non serve quando hai il g nelle vene e sei elettromagnetico  entri nel bar e si sente il bip del telepass ,0,07-15-2021
ci sono un francese ed un italiano  alla domanda   se fate il vaccino avrete il green pass per accedere liberamente a viaggi  teatri  ristoranti  bar  concerti ecc  il francese corre a farselo  l italiano   ah no  questo viola la libertà individuale  ,0,07-14-2021
adesso la vulgata e  che chi si vaccina non  lo fa per paura  di ammalarsi o sottostando al ricatto del green pass bensi  per il bene comune  magari imponendo il vaccino sperimentale  sempre per il bene comune  a bambini e ragazzi  ,0,07-14-2021
su telegram vendevano green pass falsi  quando inquadravi il codice partiva il link alla foto di un mattone    greenpass,0,07-03-2021
ah  quindi il  greenpass non serve a niente    l ennesima presa x il sottocoda    vergogna  ,-1,07-11-2021
finché ci saranno forze parlamentari pronte a sostenere  foraggiare e cavalcare le fantasie di complotto dei  novax  ogni tentativo di rendere obbligatorio il vaccino o il  greenpass sarà purtroppo destinato al fallimento ,0,07-14-2021
aggiornamenti dalla francia    gli esercizi che non controlleranno il green pass rischiano   euro di multa e  anno di reclusione   green pass richiesto anche in bar risto all aperto   test positivo   gt   giorni di quarantena controllata da polizia  possibile ora d aria,0,07-14-2021
ma il green pass te lo danno in automatico quando fai la seconda dose  vi prego rispondete shshsg,0,07-15-2021
buongiorno internauti  sono inca  ato come un puma  il  greenpass non può essere utilizzato come forma di ricatto per continuare a vivere  non bisogna discriminare chi non può fare il vaccino o chi ha scelto di non farlo,-1,07-13-2021
le affermazioni di  bassetti sono vergognose   qualcuno gli spieghi che chi non si vaccina oggi è nella legge  non gli sta bene  si candidi  ma giocare a fare il dvce è inaccettabile  greenpass,0,07-07-2021
quindi a fronte dell obbligo del  greenpass e di tutte le limitazioni imposte  lo stato e le istituzioni tutte si faranno carico di tutti i danni da me eventualmente subiti con congruo indennizzo  giusto   ,0,07-14-2021
al solito i  legaiuoli dicono tutto e il suo contrario   legaiuolicontrari al  greenpass però si a incentivare i vaccini  ma cosa caxxo volete dire   agorarai,0,07-14-2021
ma perché dovremmo prendere esempio    greenpass   da macron  l uomo meno stimato nel suo paese … e persino la germania si rifiuta di usarlo …  e noi come pecore dovremmo accettarlo     ma non scherziamo,-1,07-14-2021
 greenpass  totalmente discriminante perché il vaccino è gratuito mentre il tampone no  percui c è un enorme differenza  continuiamo a tenere testa all  obbligovaccinale perché come i sanitari lo stato sarà costretto a rimborsarvi fino all  ultimo centesimo nel caso venite sospes,-1,07-13-2021
mia madre ha fatto la seconda dose di vaccino a maggio e niente greenpass  io l ho fatta venerdì e mi è arrivato sabato  boh ,0,07-14-2021
questa stronzata per cui se mi vaccino non mi viene il virus per il quale sono stato vaccinato a contatto delle persone deve finire      non vi fa rendere immortali il vaccino     per funzionare un vaccino tutti se lo devono fare     greenpass   obbligovaccinale,0,07-14-2021
un tempo  qualcuno mi bloccò perché ero a favore della  libertàdiscelta  ancora si parlava solo di bambini  purtroppo sanno correre veloci   macron  passaportovaccinale  obbligovaccinale  greenpass,0,07-13-2021
ma veramente  e  pensano di lucrare voti dicendosi contrari ad adottare il  greenpass come vincolo e ammiccando ai no vax  ,0,07-14-2021
il  greenpass suscita domande fondamentali  e inquietanti  a cui nessuno risponde e che in pochi si pongono   qui ne ho poste    si riesce a creare un clima democratico  o ci si deve rintanare nel fideistico o nel poliziesco   ,0,07-14-2021
 greenpass su questa faccenda  in un modo o nell altro  il tempo sarà galantuomo  come sempre   ,0,07-14-2021
chiedo le prove che i miei anticorpi da vaccino sputnik siano meno validi di quelli ottenuti con un vaccino approvato da ema per il green pass  da cittadino italiano accetto limitazioni alla mia libertà solo per ragioni di salute  no politica   ,0,07-01-2021
proposta aberrante quella del  greenpass per accedere ai luoghi pubblici  uno strumento dittatoriale e di terrorismo sociale senza fondamento scientifico che ricalca pienamente i metodi di tempi passati non troppo lontani  andiamo avanti per libertà e democrazia   nogreenpass,-1,07-15-2021
come volevasi dimostrare anche la discussione su  greenpass obbligatorio o meno scade in macchietta  perché se uno si oppone  magari anche con argomentazioni valide  lo si bolla come  novax e si manda tutto in vacca  meno male che quello che si dice su twitter non conta una mazza,0,07-15-2021
vaccinato a maggio con j amp j e nessun sms ricevuto per  greenpass  immagino che come me tanti altri  ad esempio tutta la mia famiglia  vaccinati sarebbero reclusi in casa perché stato o regione non sono in grado di espletare una pratica  suggerimenti su come fare   obbligovaccinale,0,07-13-2021
mi attirerò insulti ma questa gente con il volto pitturato che si mette dietro alle telecamere con finta euforia a gridare popopopo non ha niente a che fare con il vero tifo  riaprite gli stadi col green pass perché chi questa passione ce l ha davvero nel sangue è in astinenza ,1,07-11-2021
la discussione sul green pass obbligatorio e in generale sul covid mi ha stracciato tutto lo stracciabile perché mi sembra tutto in preda all isteria  tentata di silenzire qualsiasi cosa perché sono veramente piena  e mi son vaccinata eh ,0,07-15-2021
semplicemente perché potresti essere infettato comunque  per cui si al green pass   e vacciniamoci tutti ,1,07-15-2021
  dei giovani vaccinati  social lo dimostrano  credono di non poter prendere il virus  di andare alle feste tutte le sere  passarsi i bicchieri e sigarette  stare senza mascherina ovunque  tornare alla vita pre covid    problema però è il green pass    capre ignoranti ,0,07-14-2021
come usufruire dei servizi bar e ristorante senza  greenpass … basta utilizzare just eat  deliveroo  ecc… ordini un caffè o una pizza e te li portano fuori dal  bar dove vuoi   non si rischia nemmeno il contagio con i vaccinati,0,07-14-2021
rientrati da zacinto e nessuno che ci abbia controllato green pass o certificato tampone rapido  trovo che sia molto grave  inoltre di questo passo i non vaccinati finiranno per non fare più  tamponi e questa cosa proprio non va bene   covid   siate più  rigorosi ,0,07-10-2021
ma che mi frega se chiedono il green pass per andare al ristorante  io non vado da nessuna parte finché chiedono nome e numero di telefono ,0,07-08-2021
danno un green pass per ogni dose fatta ,0,07-13-2021
praticamente il green pass europeo   ma ogni nazione ha le sue regole   esempio norvegia vuole tampone negativo anche dai vaccinati ,0,07-05-2021
tutti contro i  novax ovvero quelli che i  vaccini normali li hanno fatti tutti ma si rifiutano di farsi inoculare la   pfizer  astrazeneca  moderna e  johnsonandjohnson  se in italia esiste ancora una costituzione  greenpass e  obbligovaccinale sono roba solo per gli idioti ,-1,07-14-2021
per ora no al  greenpass per  bar e  ristoranti ,-1,07-15-2021
ma  i    sbarcati  avevano  il  green  pass    lampedusa,0,07-08-2021
se il covid fosse davvero temibile  se i vaccini fossero davvero efficaci e sicuri  non avrebbero bisogno di far pressione e minacciare   inoltre  cure affossate  tampone a pagamento ma vaccino gratis  vi sembra ci sia buonafede    obbligovaccinale  greenpass,0,07-14-2021
io comunque il  greenpass l ho scaricato   ora posso entrare nei bar e ristoranti serena ,1,07-14-2021
leggo polemica del green pass e della scarsa organizzazione che hanno gli asl da voi  io pensavo che qui fossero messi male ma mi ritrovo a dover ringraziare perché i green pas arrivano quasi subito qui da me  e anche con le prenotazioni subito si procede,0,07-15-2021
